Plant name,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Yongbyon,1,GCR,Magnox (Pu-production),Shut down[citation needed],5[citation needed],,,1994.0
Yongbyon,2,LWR,,Planned,30,,,
Taechon,1,,,Unfinished,200,,,1994.0
Kumho,1,PWR,,Unfinished,1000,,,2003.0
Kumho,2,PWR,,Unfinished,1000,,,2003.0
