Plant name,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Paks,1,PWR,VVER-440/V-213,Operational,470,1 Aug 1974,10 Aug 1983,
Paks,2,PWR,VVER-440/V-213,Operational,473,1 Aug 1974,14 Nov 1984,
Paks,3,PWR,VVER-440/V-213,Operational,473,1 Oct 1979,1 Dec 1986,
Paks,4,PWR,VVER-440/V-213,Operational,471,1 Oct 1979,1 Nov 1987,
Paks,5,PWR,VVER-1200,Planned,1114,(Feb 2026)[74],,
Paks,6,PWR,VVER-1200,Planned,1114,(2026),,
