Plant name,Unit No.,Type,Model,Status,Capacity (MW),Begin building,Commercial operation,Closed
Rooppur,1,PWR,VVER-1200/V-523,Under construction,1080,30 Nov 2017,(2026),
Rooppur,2,PWR,VVER-1200/V-523,Under construction,1080,14 Jul 2018,(2027),
